fit_time,score_time,estimator,test_score,model,layer,control,mincount
0.13454890251159668,0.0030100345611572266,"LogisticRegression(C=10000, max_iter=3000)",0.901138121362875,bert-base-cased,6,0.3155358880406312,10
0.19254493713378906,0.0013000965118408203,"LogisticRegression(C=10000, max_iter=3000)",0.9681356168198274,bert-base-cased,6,0.36901709401709404,10
0.14005589485168457,0.0013589859008789062,"LogisticRegression(C=10000, max_iter=3000)",0.9891791044776119,bert-base-cased,12,0.32589011251380307,10
0.1530449390411377,0.0029687881469726562,"LogisticRegression(C=10000, max_iter=3000)",0.9588924693700335,bert-base-cased,12,0.2873502466525722,10
0.14824700355529785,0.0013430118560791016,"LogisticRegression(C=10000, max_iter=3000)",0.9440599706219448,bert-base-cased,12,0.3189034698106003,10
0.15279316902160645,0.0013318061828613281,"LogisticRegression(C=10000, max_iter=3000)",0.9242740144358031,bert-base-cased,12,0.2846084494064286,10
0.15755128860473633,0.0013399124145507812,"LogisticRegression(C=10000, max_iter=3000)",0.9655035079390198,bert-base-cased,12,0.3294058882294176,10
0.13136601448059082,0.0012769699096679688,"LogisticRegression(C=10000, max_iter=3000)",0.9583368085757066,bert-base-cased,12,0.2971849098401434,10
0.16189002990722656,0.0014300346374511719,"LogisticRegression(C=10000, max_iter=3000)",0.9610686813938846,bert-base-cased,12,0.3482347285822256,10
0.14206886291503906,0.002947092056274414,"LogisticRegression(C=10000, max_iter=3000)",0.9439918612440475,bert-base-cased,12,0.3369484913381393,10
0.11493515968322754,0.0013308525085449219,"LogisticRegression(C=10000, max_iter=3000)",0.934145699607547,bert-base-cased,12,0.31160150632405853,10
0.12527108192443848,0.0013120174407958984,"LogisticRegression(C=10000, max_iter=3000)",0.9683392324978911,bert-base-cased,12,0.36783144588178035,10
0.12648892402648926,0.0014870166778564453,"LogisticRegression(C=10000, max_iter=3000)",0.9511419235645978,bert-base-cased,12,0.29203802733214496,10
0.13720321655273438,0.001378774642944336,"LogisticRegression(C=10000, max_iter=3000)",0.9452836243428108,bert-base-cased,12,0.36084502499596843,10
0.1630382537841797,0.001294851303100586,"LogisticRegression(C=10000, max_iter=3000)",0.9416060722030872,bert-base-cased,12,0.3049261849261849,10
0.1323237419128418,0.0012822151184082031,"LogisticRegression(C=10000, max_iter=3000)",0.9561138365775174,bert-base-cased,12,0.3128968147711788,10
0.11687922477722168,0.0012967586517333984,"LogisticRegression(C=10000, max_iter=3000)",0.9500637407466019,bert-base-cased,12,0.32346369847224793,10
0.12681221961975098,0.0029959678649902344,"LogisticRegression(C=10000, max_iter=3000)",0.9475826329758913,bert-base-cased,12,0.30809133780094317,10
0.16548895835876465,0.0012631416320800781,"LogisticRegression(C=10000, max_iter=3000)",0.9710769469679322,bert-base-cased,12,0.34122597305561725,10
0.1299891471862793,0.0017218589782714844,"LogisticRegression(C=10000, max_iter=3000)",0.9675823184907432,bert-base-cased,12,0.3656254608073219,10
0.11068177223205566,0.0012750625610351562,"LogisticRegression(C=10000, max_iter=3000)",0.9227274502910271,bert-base-cased,12,0.38355400819398283,10
0.12272000312805176,0.0012726783752441406,"LogisticRegression(C=10000, max_iter=3000)",0.9708267946869459,bert-base-cased,12,0.35001704914039083,10
1.7992238998413086,0.0013980865478515625,"LogisticRegression(C=10000, max_iter=3000)",0.759878193701723,bert-large-cased,1,0.2859083382070535,10
1.4566442966461182,0.0014128684997558594,"LogisticRegression(C=10000, max_iter=3000)",0.6765186413610959,bert-large-cased,1,0.30571859234649934,10
1.5931568145751953,0.0013930797576904297,"LogisticRegression(C=10000, max_iter=3000)",0.7301134139460549,bert-large-cased,1,0.30665424334187436,10
1.5351858139038086,0.0013911724090576172,"LogisticRegression(C=10000, max_iter=3000)",0.7122710622710624,bert-large-cased,1,0.37238573430760225,10
1.6049299240112305,0.0014090538024902344,"LogisticRegression(C=10000, max_iter=3000)",0.7539616930325747,bert-large-cased,1,0.38087877114928714,10
1.5548820495605469,0.003118753433227539,"LogisticRegression(C=10000, max_iter=3000)",0.6788776551121124,bert-large-cased,1,0.3431568431568432,10
1.6769099235534668,0.0017652511596679688,"LogisticRegression(C=10000, max_iter=3000)",0.7633954723385618,bert-large-cased,1,0.3477835354745001,10
1.6638009548187256,0.0013608932495117188,"LogisticRegression(C=10000, max_iter=3000)",0.659188600365071,bert-large-cased,1,0.34392390378305876,10
1.5736041069030762,0.0014028549194335938,"LogisticRegression(C=10000, max_iter=3000)",0.7555067237623018,bert-large-cased,1,0.3183220487568314,10
1.566593885421753,0.003159046173095703,"LogisticRegression(C=10000, max_iter=3000)",0.751764705882353,bert-large-cased,1,0.29533324940583144,10
1.8083350658416748,0.001405954360961914,"LogisticRegression(C=10000, max_iter=3000)",0.7387547093429445,bert-large-cased,1,0.3627349107987586,10
1.5116519927978516,0.0013680458068847656,"LogisticRegression(C=10000, max_iter=3000)",0.7066025761677937,bert-large-cased,1,0.3699257543926662,10
1.4999799728393555,0.0014033317565917969,"LogisticRegression(C=10000, max_iter=3000)",0.7377499011678315,bert-large-cased,1,0.35689982592182307,10
1.458517074584961,0.0013761520385742188,"LogisticRegression(C=10000, max_iter=3000)",0.7373737373737373,bert-large-cased,1,0.32616919078526624,10
1.6059608459472656,0.0013949871063232422,"LogisticRegression(C=10000, max_iter=3000)",0.7221590669866532,bert-large-cased,1,0.3038843721770551,10
1.5920929908752441,0.0013179779052734375,"LogisticRegression(C=10000, max_iter=3000)",0.7107534616076245,bert-large-cased,1,0.30571929970014783,10
1.5769028663635254,0.0014109611511230469,"LogisticRegression(C=10000, max_iter=3000)",0.7297979797979798,bert-large-cased,1,0.29988988966859464,10
1.6460022926330566,0.0013937950134277344,"LogisticRegression(C=10000, max_iter=3000)",0.7178142866827869,bert-large-cased,1,0.3055735189346194,10
1.617110013961792,0.0013899803161621094,"LogisticRegression(C=10000, max_iter=3000)",0.684987401614182,bert-large-cased,1,0.38877790432847875,10
1.501650094985962,0.001397848129272461,"LogisticRegression(C=10000, max_iter=3000)",0.679054501414201,bert-large-cased,1,0.34647352951046523,10
0.2775228023529053,0.0013561248779296875,"LogisticRegression(C=10000, max_iter=3000)",0.9322306781667512,bert-large-cased,6,0.32239079953619987,10
0.26748108863830566,0.003088712692260742,"LogisticRegression(C=10000, max_iter=3000)",0.8938699230202506,bert-large-cased,6,0.3183486278949896,10
0.24326777458190918,0.0013401508331298828,"LogisticRegression(C=10000, max_iter=3000)",0.8920983013088276,bert-large-cased,6,0.34512611130176657,10
0.30916810035705566,0.001363992691040039,"LogisticRegression(C=10000, max_iter=3000)",0.9117102396514162,bert-large-cased,6,0.3134553253119429,10
0.24499893188476562,0.0013580322265625,"LogisticRegression(C=10000, max_iter=3000)",0.9422096908939016,bert-large-cased,6,0.3533605777880587,10
0.31720805168151855,0.0013608932495117188,"LogisticRegression(C=10000, max_iter=3000)",0.8887532220865554,bert-large-cased,6,0.3101118886216197,10
0.2808241844177246,0.002866029739379883,"LogisticRegression(C=10000, max_iter=3000)",0.8979948652952455,bert-large-cased,6,0.33301247771836007,10
0.28499627113342285,0.003085613250732422,"LogisticRegression(C=10000, max_iter=3000)",0.8882391163092919,bert-large-cased,6,0.37224908907636856,10
0.300844669342041,0.0015611648559570312,"LogisticRegression(C=10000, max_iter=3000)",0.8842185749978461,bert-large-cased,6,0.409019998190209,10
0.2940070629119873,0.001341104507446289,"LogisticRegression(C=10000, max_iter=3000)",0.9078002842928216,bert-large-cased,6,0.35679691540884934,10
0.22648978233337402,0.0013659000396728516,"LogisticRegression(C=10000, max_iter=3000)",0.9216450216450216,bert-large-cased,6,0.3211692084241104,10
0.2861788272857666,0.0016071796417236328,"LogisticRegression(C=10000, max_iter=3000)",0.8901347123169048,bert-large-cased,6,0.3405806027757248,10
0.30295705795288086,0.001348257064819336,"LogisticRegression(C=10000, max_iter=3000)",0.9342418394288489,bert-large-cased,6,0.3064413793721197,10
0.340850830078125,0.0013842582702636719,"LogisticRegression(C=10000, max_iter=3000)",0.9313596609378086,bert-large-cased,6,0.38022439560397486,10
0.2928199768066406,0.0013780593872070312,"LogisticRegression(C=10000, max_iter=3000)",0.9280460624233887,bert-large-cased,6,0.34540979853479853,10
0.28368687629699707,0.0014040470123291016,"LogisticRegression(C=10000, max_iter=3000)",0.9038590197813194,bert-large-cased,6,0.361185507099904,10
0.3232309818267822,0.0013968944549560547,"LogisticRegression(C=10000, max_iter=3000)",0.8974312371258937,bert-large-cased,6,0.3281945566508155,10
0.32488393783569336,0.0013921260833740234,"LogisticRegression(C=10000, max_iter=3000)",0.9318948483267732,bert-large-cased,6,0.4139465472798806,10
0.33983588218688965,0.0013580322265625,"LogisticRegression(C=10000, max_iter=3000)",0.8862003031510423,bert-large-cased,6,0.3161505068414702,10
0.3449890613555908,0.0013380050659179688,"LogisticRegression(C=10000, max_iter=3000)",0.9503657705039433,bert-large-cased,6,0.34624047908765726,10
0.18451619148254395,0.0013499259948730469,"LogisticRegression(C=10000, max_iter=3000)",0.9530363659376131,bert-large-cased,12,0.3397961357373012,10
0.19818496704101562,0.0013589859008789062,"LogisticRegression(C=10000, max_iter=3000)",0.9458610495195862,bert-large-cased,12,0.30209700924695954,10
0.16954278945922852,0.001329183578491211,"LogisticRegression(C=10000, max_iter=3000)",0.952382265249294,bert-large-cased,12,0.2812495267517757,10
0.20019197463989258,0.00177001953125,"LogisticRegression(C=10000, max_iter=3000)",0.9598968932302266,bert-large-cased,12,0.35149253731343283,10
0.15193605422973633,0.0013842582702636719,"LogisticRegression(C=10000, max_iter=3000)",0.9450589419673302,bert-large-cased,12,0.322829131652661,10
0.16138696670532227,0.0014300346374511719,"LogisticRegression(C=10000, max_iter=3000)",0.9510331097929704,bert-large-cased,12,0.35878623188405795,10
0.22489500045776367,0.0013420581817626953,"LogisticRegression(C=10000, max_iter=3000)",0.9213396160696096,bert-large-cased,12,0.33386183851609386,10
0.18834185600280762,0.0031349658966064453,"LogisticRegression(C=10000, max_iter=3000)",0.9262211175550034,bert-large-cased,12,0.2711168164313222,10
0.15128111839294434,0.0013778209686279297,"LogisticRegression(C=10000, max_iter=3000)",0.9260545302650566,bert-large-cased,12,0.3533920454704719,10
0.188201904296875,0.0013461112976074219,"LogisticRegression(C=10000, max_iter=3000)",0.9601245907216057,bert-large-cased,12,0.31000643500643504,10
0.21504998207092285,0.003075122833251953,"LogisticRegression(C=10000, max_iter=3000)",0.9474719064546792,bert-large-cased,12,0.3012936395315305,10
0.22550129890441895,0.003145933151245117,"LogisticRegression(C=10000, max_iter=3000)",0.9396514161220044,bert-large-cased,12,0.31183288974304335,10
0.17304396629333496,0.0013592243194580078,"LogisticRegression(C=10000, max_iter=3000)",0.9425043495675466,bert-large-cased,12,0.29357185879551106,10
0.22132563591003418,0.0026853084564208984,"LogisticRegression(C=10000, max_iter=3000)",0.96855728261708,bert-large-cased,12,0.3596734940018522,10
0.17476391792297363,0.001363992691040039,"LogisticRegression(C=10000, max_iter=3000)",0.9555259417199716,bert-large-cased,12,0.34376828109004043,10
0.16620802879333496,0.0013580322265625,"LogisticRegression(C=10000, max_iter=3000)",0.9245870816502787,bert-large-cased,12,0.3504103248506878,10
0.19812512397766113,0.0013718605041503906,"LogisticRegression(C=10000, max_iter=3000)",0.928975322105093,bert-large-cased,12,0.3652086475615888,10
0.1741781234741211,0.0013797283172607422,"LogisticRegression(C=10000, max_iter=3000)",0.9532600732600733,bert-large-cased,12,0.3825785530582578,10
0.18748807907104492,0.0013790130615234375,"LogisticRegression(C=10000, max_iter=3000)",0.9088160055793798,bert-large-cased,12,0.31335193378989,10
0.1869649887084961,0.0029010772705078125,"LogisticRegression(C=10000, max_iter=3000)",0.9655035079390198,bert-large-cased,12,0.32064988536939126,10
0.09596490859985352,0.0013790130615234375,"LogisticRegression(C=10000, max_iter=3000)",0.9768820720131582,bert-large-cased,18,0.34136766728316026,10
0.1438579559326172,0.0026559829711914062,"LogisticRegression(C=10000, max_iter=3000)",0.9648613835879752,bert-large-cased,18,0.38000961162525604,10
0.11244893074035645,0.0013878345489501953,"LogisticRegression(C=10000, max_iter=3000)",0.9766112420460406,bert-large-cased,18,0.3389210200467077,10
0.09957695007324219,0.0013570785522460938,"LogisticRegression(C=10000, max_iter=3000)",0.9496456385822322,bert-large-cased,18,0.3516394146032333,10
0.0859830379486084,0.002802133560180664,"LogisticRegression(C=10000, max_iter=3000)",0.9832265126338555,bert-large-cased,18,0.3612904404376975,10
0.15389180183410645,0.001615285873413086,"LogisticRegression(C=10000, max_iter=3000)",0.9713219616204691,bert-large-cased,18,0.35316699761144205,10
0.11986732482910156,0.001374959945678711,"LogisticRegression(C=10000, max_iter=3000)",0.9670955246409741,bert-large-cased,18,0.3326742449396312,10
0.07520914077758789,0.0013270378112792969,"LogisticRegression(C=10000, max_iter=3000)",0.9708267946869459,bert-large-cased,18,0.362356380806085,10
0.07393789291381836,0.001501321792602539,"LogisticRegression(C=10000, max_iter=3000)",0.9439067160086673,bert-large-cased,18,0.38727996643979684,10
0.11702895164489746,0.0013689994812011719,"LogisticRegression(C=10000, max_iter=3000)",0.9675183528409046,bert-large-cased,18,0.35255456714812444,10
0.1032559871673584,0.0013179779052734375,"LogisticRegression(C=10000, max_iter=3000)",0.9738368412723531,bert-large-cased,18,0.34109224109224107,10
0.11235284805297852,0.0013670921325683594,"LogisticRegression(C=10000, max_iter=3000)",0.9433411273800005,bert-large-cased,18,0.3801067844978367,10
0.1168508529663086,0.0013611316680908203,"LogisticRegression(C=10000, max_iter=3000)",0.9768340734419528,bert-large-cased,18,0.33916631099729694,10
0.12649798393249512,0.0013599395751953125,"LogisticRegression(C=10000, max_iter=3000)",0.9682821407315357,bert-large-cased,18,0.3730173006165331,10
0.08850884437561035,0.0013670921325683594,"LogisticRegression(C=10000, max_iter=3000)",0.9857233915352288,bert-large-cased,18,0.32692087290627436,10
0.0971379280090332,0.0029900074005126953,"LogisticRegression(C=10000, max_iter=3000)",0.9471971942342883,bert-large-cased,18,0.30139420588431237,10
0.09862613677978516,0.0030639171600341797,"LogisticRegression(C=10000, max_iter=3000)",0.9432699110764986,bert-large-cased,18,0.35714412427078374,10
0.08706998825073242,0.0013728141784667969,"LogisticRegression(C=10000, max_iter=3000)",0.971159161457669,bert-large-cased,18,0.3187529032979801,10
0.09208989143371582,0.002407073974609375,"LogisticRegression(C=10000, max_iter=3000)",0.9540558713857815,bert-large-cased,18,0.35766079668518697,10
0.11762094497680664,0.0013430118560791016,"LogisticRegression(C=10000, max_iter=3000)",0.9889838556505223,bert-large-cased,18,0.3300214304909141,10
0.055297136306762695,0.0013837814331054688,"LogisticRegression(C=10000, max_iter=3000)",0.9796552949538024,bert-large-cased,24,0.3543252516714677,10
0.0789639949798584,0.0013539791107177734,"LogisticRegression(C=10000, max_iter=3000)",0.9852728920073536,bert-large-cased,24,0.2538551995082449,10
0.08368897438049316,0.0013408660888671875,"LogisticRegression(C=10000, max_iter=3000)",0.9734564409245191,bert-large-cased,24,0.30552710209376344,10
0.0967261791229248,0.0018129348754882812,"LogisticRegression(C=10000, max_iter=3000)",0.9498767363580335,bert-large-cased,24,0.34474508744006327,10
0.059430837631225586,0.0030739307403564453,"LogisticRegression(C=10000, max_iter=3000)",0.9831182766733114,bert-large-cased,24,0.27986076060919235,10
0.09029126167297363,0.0013298988342285156,"LogisticRegression(C=10000, max_iter=3000)",0.9850176238205037,bert-large-cased,24,0.35591799896854054,10
0.09625697135925293,0.003061056137084961,"LogisticRegression(C=10000, max_iter=3000)",0.9675823184907432,bert-large-cased,24,0.35257316139669076,10
0.08698487281799316,0.0031812191009521484,"LogisticRegression(C=10000, max_iter=3000)",0.9852728920073536,bert-large-cased,24,0.3282381640992313,10
0.10538220405578613,0.0013399124145507812,"LogisticRegression(C=10000, max_iter=3000)",0.9442657167555439,bert-large-cased,24,0.3733141552075376,10
0.08489227294921875,0.0018010139465332031,"LogisticRegression(C=10000, max_iter=3000)",0.9736510122917789,bert-large-cased,24,0.33320533757724086,10
0.07916593551635742,0.0031342506408691406,"LogisticRegression(C=10000, max_iter=3000)",0.9768994462096016,bert-large-cased,24,0.3609435005521732,10
0.1074221134185791,0.0013790130615234375,"LogisticRegression(C=10000, max_iter=3000)",0.9589993502274204,bert-large-cased,24,0.3568655087122939,10
0.09186720848083496,0.003047943115234375,"LogisticRegression(C=10000, max_iter=3000)",0.9526406429391505,bert-large-cased,24,0.3067970584713063,10
0.0708320140838623,0.0013871192932128906,"LogisticRegression(C=10000, max_iter=3000)",0.9734564409245191,bert-large-cased,24,0.3261048613901165,10
0.09248495101928711,0.0024471282958984375,"LogisticRegression(C=10000, max_iter=3000)",0.9738368412723531,bert-large-cased,24,0.27931833079210827,10
0.08722472190856934,0.0013880729675292969,"LogisticRegression(C=10000, max_iter=3000)",0.941147064588653,bert-large-cased,24,0.3051875025559236,10
0.10077691078186035,0.0014429092407226562,"LogisticRegression(C=10000, max_iter=3000)",0.9581201137171286,bert-large-cased,24,0.3664568488992555,10
0.09446215629577637,0.001386880874633789,"LogisticRegression(C=10000, max_iter=3000)",0.9490923676420829,bert-large-cased,24,0.3322140565057813,10
0.06578493118286133,0.0013768672943115234,"LogisticRegression(C=10000, max_iter=3000)",0.957751664149647,bert-large-cased,24,0.38311965811965815,10
0.10174107551574707,0.0013399124145507812,"LogisticRegression(C=10000, max_iter=3000)",0.9794600461267128,bert-large-cased,24,0.40052643757954415,10
1.2336702346801758,0.0013630390167236328,"LogisticRegression(C=10000, max_iter=3000)",0.829249762583096,roberta-base,1,0.3341066153040652,10
0.992948055267334,0.0013659000396728516,"LogisticRegression(C=10000, max_iter=3000)",0.788626832051453,roberta-base,1,0.2866546403699014,10
0.938709020614624,0.00133514404296875,"LogisticRegression(C=10000, max_iter=3000)",0.816877212017877,roberta-base,1,0.33430891954189446,10
0.93874192237854,0.0013668537139892578,"LogisticRegression(C=10000, max_iter=3000)",0.78080524743975,roberta-base,1,0.344920331839685,10
1.0070431232452393,0.0029850006103515625,"LogisticRegression(C=10000, max_iter=3000)",0.8287089850278123,roberta-base,1,0.3510962250432741,10
1.0352108478546143,0.0013241767883300781,"LogisticRegression(C=10000, max_iter=3000)",0.7893286346796783,roberta-base,1,0.33330801001790356,10
1.0581870079040527,0.0013089179992675781,"LogisticRegression(C=10000, max_iter=3000)",0.827044912788344,roberta-base,1,0.32515448927662666,10
1.0874760150909424,0.001329183578491211,"LogisticRegression(C=10000, max_iter=3000)",0.8137911335177552,roberta-base,1,0.32332038783651684,10
0.9816379547119141,0.0013530254364013672,"LogisticRegression(C=10000, max_iter=3000)",0.8682668906549503,roberta-base,1,0.41087256655964843,10
1.1075608730316162,0.003063201904296875,"LogisticRegression(C=10000, max_iter=3000)",0.8800572781847222,roberta-base,1,0.2939290378150093,10
0.9331719875335693,0.0013451576232910156,"LogisticRegression(C=10000, max_iter=3000)",0.8285240136779667,roberta-base,1,0.29800353146360753,10
1.125856876373291,0.0013298988342285156,"LogisticRegression(C=10000, max_iter=3000)",0.8067793562308937,roberta-base,1,0.3496130540989892,10
1.1655912399291992,0.0013730525970458984,"LogisticRegression(C=10000, max_iter=3000)",0.8285355759168757,roberta-base,1,0.35686481243892737,10
0.9881899356842041,0.0012950897216796875,"LogisticRegression(C=10000, max_iter=3000)",0.8625379529727356,roberta-base,1,0.33875632261545685,10
1.0523788928985596,0.001316070556640625,"LogisticRegression(C=10000, max_iter=3000)",0.826256097923129,roberta-base,1,0.36282051282051286,10
1.074810266494751,0.0013470649719238281,"LogisticRegression(C=10000, max_iter=3000)",0.8532606024866087,roberta-base,1,0.3018689129800241,10
0.9741129875183105,0.0013871192932128906,"LogisticRegression(C=10000, max_iter=3000)",0.8152968970060425,roberta-base,1,0.3130402763409374,10
1.118823766708374,0.0013179779052734375,"LogisticRegression(C=10000, max_iter=3000)",0.8195090961334698,roberta-base,1,0.3554119615118967,10
0.9911839962005615,0.0013508796691894531,"LogisticRegression(C=10000, max_iter=3000)",0.8039233331105043,roberta-base,1,0.2998953731690304,10
1.0325901508331299,0.001280069351196289,"LogisticRegression(C=10000, max_iter=3000)",0.7540616246498599,roberta-base,1,0.3429794842838321,10
0.20864295959472656,0.0013210773468017578,"LogisticRegression(C=10000, max_iter=3000)",0.9679589133183101,roberta-base,6,0.31953134584713533,10
0.2150259017944336,0.0013103485107421875,"LogisticRegression(C=10000, max_iter=3000)",0.95334305077296,roberta-base,6,0.36966686378868524,10
0.2126009464263916,0.0013229846954345703,"LogisticRegression(C=10000, max_iter=3000)",0.9598433221661349,roberta-base,6,0.3355370198743693,10
0.20533394813537598,0.001277923583984375,"LogisticRegression(C=10000, max_iter=3000)",0.9420637018877699,roberta-base,6,0.37141742629547503,10
0.21655988693237305,0.0012867450714111328,"LogisticRegression(C=10000, max_iter=3000)",0.9651231075911859,roberta-base,6,0.3365529508682721,10
0.2649669647216797,0.0014579296112060547,"LogisticRegression(C=10000, max_iter=3000)",0.9852728920073536,roberta-base,6,0.33868640320253224,10
0.2502880096435547,0.0014410018920898438,"LogisticRegression(C=10000, max_iter=3000)",0.9804532196427428,roberta-base,6,0.2974419841004909,10
0.21200323104858398,0.0013010501861572266,"LogisticRegression(C=10000, max_iter=3000)",0.9561138365775174,roberta-base,6,0.35917272721267723,10
0.23477911949157715,0.001352071762084961,"LogisticRegression(C=10000, max_iter=3000)",0.9545827514911398,roberta-base,6,0.3962865895296626,10
0.23656177520751953,0.0013041496276855469,"LogisticRegression(C=10000, max_iter=3000)",0.9497346306943829,roberta-base,6,0.3334276071421838,10
0.20664405822753906,0.0013229846954345703,"LogisticRegression(C=10000, max_iter=3000)",0.9552359408792069,roberta-base,6,0.2725634725634725,10
0.20386385917663574,0.0013151168823242188,"LogisticRegression(C=10000, max_iter=3000)",0.9489626844890003,roberta-base,6,0.31082408444290704,10
0.22167110443115234,0.0013301372528076172,"LogisticRegression(C=10000, max_iter=3000)",0.951931476931477,roberta-base,6,0.3385541568644333,10
0.22439193725585938,0.003007173538208008,"LogisticRegression(C=10000, max_iter=3000)",0.96855728261708,roberta-base,6,0.3214816126208531,10
0.24904799461364746,0.0029702186584472656,"LogisticRegression(C=10000, max_iter=3000)",0.9557796931352772,roberta-base,6,0.3091043744445542,10
