fit_time,score_time,estimator,test_score,model,layer,control,mincount
1.8132150173187256,0.0032989978790283203,"LogisticRegression(C=10000, max_iter=3000)",0.8405022780747406,bert-base-cased,6,0.03103378103378103,10
5.053905725479126,0.002454042434692383,"LogisticRegression(C=10000, max_iter=3000)",0.7338993938723486,bert-base-cased,12,0.023826323496108855,10
10.665189981460571,0.04619097709655762,"LogisticRegression(C=10000, max_iter=3000)",0.8302848351613278,bert-base-cased,12,0.026570883876819947,10
6.1200761795043945,0.0031790733337402344,"LogisticRegression(C=10000, max_iter=3000)",0.824576513174956,bert-base-cased,12,0.03686837503284573,10
2.0261147022247314,0.0020322799682617188,"LogisticRegression(C=10000, max_iter=3000)",0.8063473974585086,bert-base-cased,12,0.047883589198143194,10
2.9294090270996094,0.013498783111572266,"LogisticRegression(C=10000, max_iter=3000)",0.8209021818035518,bert-base-cased,12,0.04325061707098393,10
2.8430659770965576,0.002009153366088867,"LogisticRegression(C=10000, max_iter=3000)",0.8283604220385828,bert-base-cased,12,0.021986206504948605,10
3.5104410648345947,0.0038399696350097656,"LogisticRegression(C=10000, max_iter=3000)",0.828016798016798,bert-base-cased,12,0.036491257370887,10
3.929399013519287,0.001783132553100586,"LogisticRegression(C=10000, max_iter=3000)",0.8300573877987356,bert-base-cased,12,0.04335032001698668,10
1.7262868881225586,0.001993894577026367,"LogisticRegression(C=10000, max_iter=3000)",0.7488798045153522,bert-base-cased,12,0.023171606778164152,10
1.9823949337005615,0.002702951431274414,"LogisticRegression(C=10000, max_iter=3000)",0.8185973392066581,bert-base-cased,12,0.034791163149372105,10
1.9068610668182373,0.002471923828125,"LogisticRegression(C=10000, max_iter=3000)",0.8425613814535319,bert-base-cased,12,0.036989148680690975,10
1.4714879989624023,0.002550840377807617,"LogisticRegression(C=10000, max_iter=3000)",0.7875994779044888,bert-base-cased,12,0.03861609926424742,10
1.7438850402832031,0.0037539005279541016,"LogisticRegression(C=10000, max_iter=3000)",0.7978382290122332,bert-base-cased,12,0.019782480893592,10
2.650247097015381,0.0019257068634033203,"LogisticRegression(C=10000, max_iter=3000)",0.8476104389281703,bert-base-cased,12,0.024200297457300117,10
1.7410433292388916,0.0020177364349365234,"LogisticRegression(C=10000, max_iter=3000)",0.7784678257066316,bert-base-cased,12,0.03422290756467536,10
1.3844621181488037,0.0035538673400878906,"LogisticRegression(C=10000, max_iter=3000)",0.8048326776104553,bert-base-cased,12,0.024614305008247652,10
1.351020097732544,0.0017228126525878906,"LogisticRegression(C=10000, max_iter=3000)",0.7730461073318216,bert-base-cased,12,0.03662139571587287,10
1.5180437564849854,0.0019042491912841797,"LogisticRegression(C=10000, max_iter=3000)",0.8081993972949064,bert-base-cased,12,0.02463269800014439,10
1.8665390014648438,0.001956939697265625,"LogisticRegression(C=10000, max_iter=3000)",0.8086528131519025,bert-base-cased,12,0.032726902215049106,10
1.6786751747131348,0.0020558834075927734,"LogisticRegression(C=10000, max_iter=3000)",0.8475937403350882,bert-base-cased,12,0.036704182560344197,10
4.402155160903931,0.0030410289764404297,"LogisticRegression(C=10000, max_iter=3000)",0.6039023813600084,bert-large-cased,1,0.03335418569807994,10
4.49985408782959,0.0022339820861816406,"LogisticRegression(C=10000, max_iter=3000)",0.636974290817757,bert-large-cased,1,0.03185076572173346,10
4.516906023025513,0.003905057907104492,"LogisticRegression(C=10000, max_iter=3000)",0.5781960757471579,bert-large-cased,1,0.03616468309562938,10
7.88126802444458,0.0019669532775878906,"LogisticRegression(C=10000, max_iter=3000)",0.6987176806017387,bert-large-cased,1,0.03210743667284493,10
4.726680040359497,0.002346038818359375,"LogisticRegression(C=10000, max_iter=3000)",0.625137500227106,bert-large-cased,1,0.02497812081990581,10
5.2933361530303955,0.0016870498657226562,"LogisticRegression(C=10000, max_iter=3000)",0.6890054121829389,bert-large-cased,1,0.02667164111608556,10
5.328578948974609,0.0024390220642089844,"LogisticRegression(C=10000, max_iter=3000)",0.630004459575304,bert-large-cased,1,0.03253794593732833,10
5.656592845916748,0.0025479793548583984,"LogisticRegression(C=10000, max_iter=3000)",0.6773660673826511,bert-large-cased,1,0.019534749926906788,10
5.132413148880005,0.002028942108154297,"LogisticRegression(C=10000, max_iter=3000)",0.6391087192584434,bert-large-cased,1,0.029353895859409722,10
4.761881113052368,0.0029859542846679688,"LogisticRegression(C=10000, max_iter=3000)",0.6379776462638986,bert-large-cased,1,0.02883652295417001,10
5.018013000488281,0.0020558834075927734,"LogisticRegression(C=10000, max_iter=3000)",0.6696653774894514,bert-large-cased,1,0.05004860247141067,10
6.1762871742248535,0.002073049545288086,"LogisticRegression(C=10000, max_iter=3000)",0.6999725388553154,bert-large-cased,1,0.04592411987048003,10
6.424731969833374,0.0035419464111328125,"LogisticRegression(C=10000, max_iter=3000)",0.638537285759508,bert-large-cased,1,0.05313775841892805,10
5.321878910064697,0.0023241043090820312,"LogisticRegression(C=10000, max_iter=3000)",0.6108068409195624,bert-large-cased,1,0.048086638711059504,10
5.508069753646851,0.002432107925415039,"LogisticRegression(C=10000, max_iter=3000)",0.6250551222683507,bert-large-cased,1,0.047082296234838596,10
6.130961179733276,0.002263784408569336,"LogisticRegression(C=10000, max_iter=3000)",0.6671589727145283,bert-large-cased,1,0.019067965461727645,10
5.1891257762908936,0.008802175521850586,"LogisticRegression(C=10000, max_iter=3000)",0.6248760628744288,bert-large-cased,1,0.045690184905871185,10
4.653047800064087,0.0037279129028320312,"LogisticRegression(C=10000, max_iter=3000)",0.6988432682187323,bert-large-cased,1,0.00869184455391352,10
5.708371877670288,0.002110004425048828,"LogisticRegression(C=10000, max_iter=3000)",0.665339619228508,bert-large-cased,1,0.055668024785671844,10
5.532910108566284,0.0020508766174316406,"LogisticRegression(C=10000, max_iter=3000)",0.6582840825099476,bert-large-cased,1,0.04538342979203194,10
2.842184066772461,0.0021381378173828125,"LogisticRegression(C=10000, max_iter=3000)",0.7856338166795683,bert-large-cased,6,0.02769216734733976,10
2.8183469772338867,0.0023322105407714844,"LogisticRegression(C=10000, max_iter=3000)",0.7692189745611787,bert-large-cased,6,0.016066762254126087,10
2.966897964477539,0.0018858909606933594,"LogisticRegression(C=10000, max_iter=3000)",0.781086012709018,bert-large-cased,6,0.02129313374095158,10
3.0625157356262207,0.0021851062774658203,"LogisticRegression(C=10000, max_iter=3000)",0.7925855635243627,bert-large-cased,6,0.04476178885270748,10
3.1924149990081787,0.0021851062774658203,"LogisticRegression(C=10000, max_iter=3000)",0.7942662658845552,bert-large-cased,6,0.029710095849942598,10
3.003854990005493,0.0017311573028564453,"LogisticRegression(C=10000, max_iter=3000)",0.7839603433170685,bert-large-cased,6,0.04082711671720035,10
3.034388780593872,0.0021681785583496094,"LogisticRegression(C=10000, max_iter=3000)",0.74384043758607,bert-large-cased,6,0.03356417245306134,10
2.76271390914917,0.0063021183013916016,"LogisticRegression(C=10000, max_iter=3000)",0.7787897126015803,bert-large-cased,6,0.019235621492483927,10
2.904360055923462,0.0029058456420898438,"LogisticRegression(C=10000, max_iter=3000)",0.7397280518611754,bert-large-cased,6,0.020633983596946556,10
2.838468313217163,0.002283811569213867,"LogisticRegression(C=10000, max_iter=3000)",0.7739408214887142,bert-large-cased,6,0.03182817308453981,10
3.032942056655884,0.002001047134399414,"LogisticRegression(C=10000, max_iter=3000)",0.7987413540011152,bert-large-cased,6,0.05529813122405715,10
3.050884962081909,0.0026581287384033203,"LogisticRegression(C=10000, max_iter=3000)",0.7560646055483603,bert-large-cased,6,0.02771846169046161,10
3.1066699028015137,0.002274036407470703,"LogisticRegression(C=10000, max_iter=3000)",0.7909751690428019,bert-large-cased,6,0.03708027535984525,10
3.0260188579559326,0.002269268035888672,"LogisticRegression(C=10000, max_iter=3000)",0.7449117412080376,bert-large-cased,6,0.015313342899549796,10
2.7983410358428955,0.001895904541015625,"LogisticRegression(C=10000, max_iter=3000)",0.7262260820308946,bert-large-cased,6,0.04154752279005564,10
3.9056360721588135,0.002148866653442383,"LogisticRegression(C=10000, max_iter=3000)",0.7887997655219382,bert-large-cased,6,0.042745989266952694,10
3.1983542442321777,0.0026650428771972656,"LogisticRegression(C=10000, max_iter=3000)",0.7766107077576612,bert-large-cased,6,0.017128969126331103,10
2.822680950164795,0.0036280155181884766,"LogisticRegression(C=10000, max_iter=3000)",0.8119596383791472,bert-large-cased,6,0.01816977052381949,10
2.6650760173797607,0.0027611255645751953,"LogisticRegression(C=10000, max_iter=3000)",0.8169161173923079,bert-large-cased,6,0.021843393484994506,10
2.8514349460601807,0.0018658638000488281,"LogisticRegression(C=10000, max_iter=3000)",0.7917913268544325,bert-large-cased,6,0.023162274730151186,10
1.704698085784912,0.0027360916137695312,"LogisticRegression(C=10000, max_iter=3000)",0.7924979418225605,bert-large-cased,12,0.024577274577274582,10
1.838841199874878,0.0029256343841552734,"LogisticRegression(C=10000, max_iter=3000)",0.8339081045880343,bert-large-cased,12,0.027411239399543492,10
1.7738580703735352,0.0026047229766845703,"LogisticRegression(C=10000, max_iter=3000)",0.8010645480431055,bert-large-cased,12,0.018413561746895082,10
1.9870169162750244,0.0020563602447509766,"LogisticRegression(C=10000, max_iter=3000)",0.8319789341463386,bert-large-cased,12,0.03266131864350336,10
1.7259681224822998,0.002123117446899414,"LogisticRegression(C=10000, max_iter=3000)",0.848176922584937,bert-large-cased,12,0.03554230213580521,10
1.8373091220855713,0.0017609596252441406,"LogisticRegression(C=10000, max_iter=3000)",0.8383482075269515,bert-large-cased,12,0.04375311393625213,10
1.610314130783081,0.0028727054595947266,"LogisticRegression(C=10000, max_iter=3000)",0.8523589823024851,bert-large-cased,12,0.024785238831360426,10
1.5870299339294434,0.0035791397094726562,"LogisticRegression(C=10000, max_iter=3000)",0.8307666955815103,bert-large-cased,12,0.0199558656885549,10
1.7118721008300781,0.0019490718841552734,"LogisticRegression(C=10000, max_iter=3000)",0.8422652388403343,bert-large-cased,12,0.022879906796700298,10
1.7145981788635254,0.002725839614868164,"LogisticRegression(C=10000, max_iter=3000)",0.8373253807124776,bert-large-cased,12,0.033218663657755734,10
2.0315358638763428,0.0026979446411132812,"LogisticRegression(C=10000, max_iter=3000)",0.8403049311835757,bert-large-cased,12,0.01492437603548715,10
1.8120508193969727,0.002115964889526367,"LogisticRegression(C=10000, max_iter=3000)",0.8365980193049909,bert-large-cased,12,0.03697535955142446,10
1.8561229705810547,0.003930091857910156,"LogisticRegression(C=10000, max_iter=3000)",0.8026831059439755,bert-large-cased,12,0.03351311372816749,10
1.6386370658874512,0.002516031265258789,"LogisticRegression(C=10000, max_iter=3000)",0.8254838988172322,bert-large-cased,12,0.02322494908701805,10
1.6498570442199707,0.003490924835205078,"LogisticRegression(C=10000, max_iter=3000)",0.7879806857019663,bert-large-cased,12,0.021206139942523385,10
1.961395025253296,0.0020439624786376953,"LogisticRegression(C=10000, max_iter=3000)",0.8192776390970751,bert-large-cased,12,0.026649463671321594,10
2.1793720722198486,0.002177000045776367,"LogisticRegression(C=10000, max_iter=3000)",0.7896492259455222,bert-large-cased,12,0.050323788670852174,10
1.7074718475341797,0.002145051956176758,"LogisticRegression(C=10000, max_iter=3000)",0.8676905758850203,bert-large-cased,12,0.03988881443088612,10
1.8139958381652832,0.0019779205322265625,"LogisticRegression(C=10000, max_iter=3000)",0.8818342151675483,bert-large-cased,12,0.022513399627827488,10
1.8700711727142334,0.0021648406982421875,"LogisticRegression(C=10000, max_iter=3000)",0.8420016062347015,bert-large-cased,12,0.018933713838383742,10
1.3769989013671875,0.002110004425048828,"LogisticRegression(C=10000, max_iter=3000)",0.7922308418378491,bert-large-cased,18,0.03409849007217751,10
1.1881520748138428,0.006937742233276367,"LogisticRegression(C=10000, max_iter=3000)",0.8259862107517691,bert-large-cased,18,0.03354518854719574,10
2.2586090564727783,0.002707958221435547,"LogisticRegression(C=10000, max_iter=3000)",0.846517492169666,bert-large-cased,18,0.03609042672135651,10
2.3055419921875,0.0025157928466796875,"LogisticRegression(C=10000, max_iter=3000)",0.8586725620058954,bert-large-cased,18,0.034681152641351645,10
1.1872718334197998,0.0024051666259765625,"LogisticRegression(C=10000, max_iter=3000)",0.8277015856303296,bert-large-cased,18,0.01468067665250764,10
1.3053040504455566,0.0019428730010986328,"LogisticRegression(C=10000, max_iter=3000)",0.8476680521124966,bert-large-cased,18,0.03168800579572805,10
1.1275439262390137,0.002151012420654297,"LogisticRegression(C=10000, max_iter=3000)",0.8272363754811418,bert-large-cased,18,0.03696170551383296,10
1.0192499160766602,0.0019350051879882812,"LogisticRegression(C=10000, max_iter=3000)",0.8374424305159262,bert-large-cased,18,0.036799620132953466,10
1.2845911979675293,0.002106904983520508,"LogisticRegression(C=10000, max_iter=3000)",0.8241794830683719,bert-large-cased,18,0.03005061673792324,10
1.176220178604126,0.003262042999267578,"LogisticRegression(C=10000, max_iter=3000)",0.8409401246578047,bert-large-cased,18,0.033410807823601424,10
1.951991081237793,0.006665945053100586,"LogisticRegression(C=10000, max_iter=3000)",0.8374324521341178,bert-large-cased,18,0.02979615321387473,10
1.4756500720977783,0.0021009445190429688,"LogisticRegression(C=10000, max_iter=3000)",0.8233480777271628,bert-large-cased,18,0.01792716191450369,10
1.2406880855560303,0.0022346973419189453,"LogisticRegression(C=10000, max_iter=3000)",0.8361038591634404,bert-large-cased,18,0.02726529151649925,10
1.2452902793884277,0.0022389888763427734,"LogisticRegression(C=10000, max_iter=3000)",0.8182195993307104,bert-large-cased,18,0.03169585841999636,10
1.2022850513458252,0.002329111099243164,"LogisticRegression(C=10000, max_iter=3000)",0.7988677320621765,bert-large-cased,18,0.02772017681587986,10
1.5139179229736328,0.002458810806274414,"LogisticRegression(C=10000, max_iter=3000)",0.8648421260989566,bert-large-cased,18,0.018770444872139788,10
1.2492287158966064,0.0032923221588134766,"LogisticRegression(C=10000, max_iter=3000)",0.8246227646988549,bert-large-cased,18,0.03704987949566044,10
1.3197870254516602,0.0020520687103271484,"LogisticRegression(C=10000, max_iter=3000)",0.8453635116598078,bert-large-cased,18,0.010442444851047002,10
1.3634331226348877,0.002131938934326172,"LogisticRegression(C=10000, max_iter=3000)",0.8173337109138326,bert-large-cased,18,0.020480710360915425,10
1.3767762184143066,0.0018792152404785156,"LogisticRegression(C=10000, max_iter=3000)",0.8975222671041071,bert-large-cased,18,0.022690272690272687,10
0.8086903095245361,0.002187013626098633,"LogisticRegression(C=10000, max_iter=3000)",0.7951155428933206,bert-large-cased,24,0.03447609252540258,10
0.8320698738098145,0.0027742385864257812,"LogisticRegression(C=10000, max_iter=3000)",0.8172256923983227,bert-large-cased,24,0.03640531645347606,10
1.0281729698181152,0.0018470287322998047,"LogisticRegression(C=10000, max_iter=3000)",0.8175837825581089,bert-large-cased,24,0.04426362389325352,10
0.9330189228057861,0.0025000572204589844,"LogisticRegression(C=10000, max_iter=3000)",0.8444520533722011,bert-large-cased,24,0.03602241380019158,10
0.8999249935150146,0.0024268627166748047,"LogisticRegression(C=10000, max_iter=3000)",0.8170192649441846,bert-large-cased,24,0.027903578672843692,10
0.8599920272827148,0.0022211074829101562,"LogisticRegression(C=10000, max_iter=3000)",0.8756984550854282,bert-large-cased,24,0.031480435431052715,10
0.8126039505004883,0.002337932586669922,"LogisticRegression(C=10000, max_iter=3000)",0.8609673552150184,bert-large-cased,24,0.04959928040758593,10
0.8335049152374268,0.0019378662109375,"LogisticRegression(C=10000, max_iter=3000)",0.8685772204460229,bert-large-cased,24,0.027574456318417675,10
0.7909643650054932,0.0024247169494628906,"LogisticRegression(C=10000, max_iter=3000)",0.8213502591521914,bert-large-cased,24,0.01991024501317862,10
0.8197648525238037,0.002885103225708008,"LogisticRegression(C=10000, max_iter=3000)",0.8248848100335652,bert-large-cased,24,0.027261633892458267,10
0.9116160869598389,0.0048999786376953125,"LogisticRegression(C=10000, max_iter=3000)",0.844652304921639,bert-large-cased,24,0.019114887170442723,10
0.8456408977508545,0.002183198928833008,"LogisticRegression(C=10000, max_iter=3000)",0.8667923722143516,bert-large-cased,24,0.02399709392266956,10
0.7982652187347412,0.002893686294555664,"LogisticRegression(C=10000, max_iter=3000)",0.8109000357309535,bert-large-cased,24,0.03060497861696119,10
0.9513218402862549,0.002070903778076172,"LogisticRegression(C=10000, max_iter=3000)",0.8216297968149822,bert-large-cased,24,0.019645286311952975,10
0.8185420036315918,0.0021359920501708984,"LogisticRegression(C=10000, max_iter=3000)",0.7897637896754337,bert-large-cased,24,0.03822172340690858,10
1.3400647640228271,0.002145051956176758,"LogisticRegression(C=10000, max_iter=3000)",0.8788497824254535,bert-large-cased,24,0.04066911597775796,10
1.169433832168579,0.0031690597534179688,"LogisticRegression(C=10000, max_iter=3000)",0.8380558783376819,bert-large-cased,24,0.04454393343282232,10
0.8621890544891357,0.002500772476196289,"LogisticRegression(C=10000, max_iter=3000)",0.843235987263765,bert-large-cased,24,0.031700842611227575,10
1.347640037536621,0.0018219947814941406,"LogisticRegression(C=10000, max_iter=3000)",0.8620422375977931,bert-large-cased,24,0.02673717793543502,10
0.9629900455474854,0.002593994140625,"LogisticRegression(C=10000, max_iter=3000)",0.9139991830337915,bert-large-cased,24,0.030436928883762815,10
7.436470031738281,0.0033521652221679688,"LogisticRegression(C=10000, max_iter=3000)",0.6036907125796015,roberta-base,1,0.03251028806584362,10
8.269257068634033,0.002218008041381836,"LogisticRegression(C=10000, max_iter=3000)",0.6308226555087392,roberta-base,1,0.031271620082214784,10
7.305979251861572,0.0020678043365478516,"LogisticRegression(C=10000, max_iter=3000)",0.5990631373159554,roberta-base,1,0.056300729172592975,10
8.044095039367676,0.0019598007202148438,"LogisticRegression(C=10000, max_iter=3000)",0.6622149916835909,roberta-base,1,0.03582461679945957,10
8.352935791015625,0.0027611255645751953,"LogisticRegression(C=10000, max_iter=3000)",0.6272042574165818,roberta-base,1,0.026706965417404714,10
8.215683937072754,0.001992940902709961,"LogisticRegression(C=10000, max_iter=3000)",0.6701433653124474,roberta-base,1,0.028001353927279853,10
7.582472801208496,0.0020220279693603516,"LogisticRegression(C=10000, max_iter=3000)",0.6106147688102789,roberta-base,1,0.03584021215267512,10
7.558238983154297,0.002501964569091797,"LogisticRegression(C=10000, max_iter=3000)",0.6692220325995891,roberta-base,1,0.01464798131464798,10
7.692368984222412,0.002110004425048828,"LogisticRegression(C=10000, max_iter=3000)",0.6809175937986532,roberta-base,1,0.020843681158511318,10
6.918675899505615,0.0051991939544677734,"LogisticRegression(C=10000, max_iter=3000)",0.6614174460308613,roberta-base,1,0.028953556731334505,10
7.689136981964111,0.0019559860229492188,"LogisticRegression(C=10000, max_iter=3000)",0.6700375484022607,roberta-base,1,0.036769016868519355,10
8.31816816329956,0.0029976367950439453,"LogisticRegression(C=10000, max_iter=3000)",0.6497776278851904,roberta-base,1,0.018005756066184916,10
7.611735105514526,0.0019080638885498047,"LogisticRegression(C=10000, max_iter=3000)",0.7076010968576328,roberta-base,1,0.03546727272905464,10
7.826718091964722,0.002104043960571289,"LogisticRegression(C=10000, max_iter=3000)",0.7081726092837205,roberta-base,1,0.03937563418113021,10
7.557801008224487,0.0029718875885009766,"LogisticRegression(C=10000, max_iter=3000)",0.6301205856786825,roberta-base,1,0.0418903736473781,10
8.201581001281738,0.0021288394927978516,"LogisticRegression(C=10000, max_iter=3000)",0.6805205585517614,roberta-base,1,0.031332658918865816,10
8.131142139434814,0.0018067359924316406,"LogisticRegression(C=10000, max_iter=3000)",0.629277718166607,roberta-base,1,0.03076498687338172,10
7.668349266052246,0.0023097991943359375,"LogisticRegression(C=10000, max_iter=3000)",0.6814384505160186,roberta-base,1,0.026827902144897737,10
7.318932294845581,0.001955747604370117,"LogisticRegression(C=10000, max_iter=3000)",0.714633091542332,roberta-base,1,0.017491897043717772,10
8.369554996490479,0.0023288726806640625,"LogisticRegression(C=10000, max_iter=3000)",0.6645025284404101,roberta-base,1,0.01747195676931738,10
2.583740234375,0.0018489360809326172,"LogisticRegression(C=10000, max_iter=3000)",0.7559750093210242,roberta-base,6,0.03415429756223728,10
2.5215649604797363,0.0033440589904785156,"LogisticRegression(C=10000, max_iter=3000)",0.8401996384833913,roberta-base,6,0.05213887508969476,10
2.7442009449005127,0.0019490718841552734,"LogisticRegression(C=10000, max_iter=3000)",0.8030333452555675,roberta-base,6,0.03850713387446843,10
2.550337791442871,0.0019729137420654297,"LogisticRegression(C=10000, max_iter=3000)",0.8116727922283479,roberta-base,6,0.02459748961498087,10
2.470162868499756,0.001959085464477539,"LogisticRegression(C=10000, max_iter=3000)",0.7965362145475239,roberta-base,6,0.018835088398915373,10
2.508286237716675,0.0020139217376708984,"LogisticRegression(C=10000, max_iter=3000)",0.8223688592568066,roberta-base,6,0.02871755105055205,10
2.4438600540161133,0.0020830631256103516,"LogisticRegression(C=10000, max_iter=3000)",0.8683795216306737,roberta-base,6,0.05685920117793012,10
2.6275198459625244,0.0020089149475097656,"LogisticRegression(C=10000, max_iter=3000)",0.8218155099056456,roberta-base,6,0.034033886239587974,10
2.5678608417510986,0.0019941329956054688,"LogisticRegression(C=10000, max_iter=3000)",0.8096832679951876,roberta-base,6,0.023440756774090108,10
2.397757053375244,0.0018990039825439453,"LogisticRegression(C=10000, max_iter=3000)",0.8303395651584057,roberta-base,6,0.030637902464805914,10
2.8823530673980713,0.002117156982421875,"LogisticRegression(C=10000, max_iter=3000)",0.8266900230771396,roberta-base,6,0.025646945646945647,10
2.8936679363250732,0.002707958221435547,"LogisticRegression(C=10000, max_iter=3000)",0.7967624000303739,roberta-base,6,0.04762171984394206,10
3.7070059776306152,0.0017669200897216797,"LogisticRegression(C=10000, max_iter=3000)",0.7927768652889425,roberta-base,6,0.05534412162092474,10
2.755208969116211,0.0027561187744140625,"LogisticRegression(C=10000, max_iter=3000)",0.8007884472963838,roberta-base,6,0.02620059169766772,10
2.4568090438842773,0.0023729801177978516,"LogisticRegression(C=10000, max_iter=3000)",0.8203679892881369,roberta-base,6,0.04836788789102955,10
2.6846747398376465,0.0036182403564453125,"LogisticRegression(C=10000, max_iter=3000)",0.8337202792210172,roberta-base,6,0.0176705324853473,10
2.540415048599243,0.003618001937866211,"LogisticRegression(C=10000, max_iter=3000)",0.7405351559599926,roberta-base,6,0.04828886542881659,10
